3514058.71145993,5405083.90927224,209.005990598472,12,255,243,26
3514068.7462951,5405095.73431794,208.191750598472,12,255,243,26
3514070.64750725,5405097.96009209,208.041543598472,4,255,251,26
3514074.32512012,5405102.25227975,207.755471598472,0,235,255,26
3514081.81326779,5405110.92986589,207.192605598472,0,243,255,26
3514083.29705359,5405112.6387662,207.084359598472,0,255,255,26
3514086.39133872,5405116.19190707,206.862191598472,16,255,239,26
3514092.57300055,5405123.25055101,206.431802598472,0,235,255,26
3514105.13968106,5405137.42341043,205.617257598472,0,247,255,26
3514107.23993669,5405139.76743405,205.489785598472,0,251,255,26
3514111.6878434,5405144.70802449,205.227212598472,28,255,227,26
3514121.35462243,5405155.34397821,204.688882598472,12,255,243,26
3514125.26649978,5405159.60974836,204.483010598472,16,255,239,26
3514133.96083727,5405169.00256593,204.049020598472,56,255,199,26
3514138.60105582,5405173.96284929,203.830666598472,24,255,231,26
3514143.06484415,5405178.70076878,203.628091598472,56,255,199,26
3514153.29561861,5405189.43839738,203.185922598472,104,255,151,26
3514158.55230699,5405194.88913,202.969918598472,88,255,167,26
3514169.40836891,5405206.00482739,202.554543598472,80,255,175,26
3514171.53400968,5405208.15981309,202.478158598472,96,255,159,26
3514175.95376647,5405212.61962041,202.323312598472,108,255,147,26
3514185.51248544,5405222.17143801,202.001534598472,151,255,104,26
3514196.38717962,5405232.88144703,201.654031598472,116,255,139,26
3514198.75157499,5405235.18783136,201.581368598472,135,255,120,26
3514203.67041482,5405239.96062535,201.434518598472,147,255,108,26
3514213.7777638,5405249.66539016,201.149178598472,128,255,128,26
3514223.89494863,5405259.25018015,200.880532598472,147,255,108,26
3514227.67700824,5405262.80159567,200.783669598472,120,255,135,26
3514235.23817883,5405269.85315441,200.596353598472,131,255,124,26
3514251.18485096,5405284.52717575,200.231271598472,108,255,147,26
3514267.54981918,5405299.33083805,199.893350598472,108,255,147,26
3514272.21074181,5405303.50252765,199.802712598472,104,255,151,26
3514281.81002749,5405312.03286586,199.623147598472,120,255,135,26
3514302.31250376,5405329.97967438,199.266152598472,100,255,155,26
3514306.667532,5405333.74566853,199.195840598472,112,255,143,26
3514315.5541884,5405341.38556839,199.058297598472,108,255,147,26
3514334.43770126,5405357.43409218,198.791146598472,112,255,143,26
3514338.87282349,5405361.16833016,198.733773598472,100,255,155,26
3514347.89534338,5405368.72967046,198.623757598472,112,255,143,26
3514366.7522761,5405384.40117198,198.424142598472,96,255,159,26
3514372.83138624,5405389.41962195,198.370583598472,139,255,116,26
3514385.56880474,5405399.89657564,198.279641598472,120,255,135,26
3514406.94721661,5405417.41076208,198.206246598472,120,255,135,26
3514411.18105381,5405420.87569137,198.205575598472,139,255,116,26
3514419.89628631,5405428.01754057,198.220223598472,135,255,120,26
3514423.96939815,5405431.35973027,198.235024598472,163,255,92,26
3514432.38182631,5405438.27197483,198.282479598472,155,255,100,26
3514450.16256373,5405452.94391728,198.452676598472,175,255,80,26
3514452.85408791,5405455.17313505,198.486459598472,191,255,64,26
3514458.42272351,5405459.79263536,198.562814598472,211,255,44,26
3514469.94031211,5405469.37983659,198.749124598472,211,255,44,26
3514475.13571555,5405473.71897614,198.845864598472,235,255,20,26
3514485.82950353,5405482.67640685,199.069955598472,227,255,28,26
3514491.23897647,5405487.2185709,199.195962598472,243,255,12,26
3514502.52661394,5405496.71496548,199.486367598472,255,251,0,26
3514507.71424628,5405501.08915631,199.633187598472,255,239,0,26
3514518.20933018,5405509.96044021,199.958627598472,251,255,4,26
3514523.29511793,5405514.26903274,200.129830598472,255,219,0,26
3514533.7485886,5405523.14152579,200.511270598472,255,255,0,26
3514541.15802115,5405529.44334628,200.805367598472,255,231,0,26
3514556.83228039,5405542.80880288,201.489541598472,255,227,0,26
3514565.26732183,5405550.02540034,201.897317598472,255,215,0,26
3514583.21809721,5405565.44259798,202.864938598472,255,219,0,26
3514590.77598683,5405571.95572319,203.312539598472,255,211,0,26
3514606.79724458,5405585.80006786,204.343118598472,255,207,0,26
3514609.51311445,5405588.15201815,204.528970598472,255,203,0,26
3514615.0342749,5405592.93708045,204.916451598472,255,191,0,26
3514626.76213585,5405603.12262837,205.782632598472,255,159,0,26
3514650.64787057,5405623.99522554,207.717507598472,255,171,0,26
3514655.00134318,5405627.82112577,208.093484598472,255,167,0,26
3514663.92839658,5405635.68785842,208.884133598472,255,143,0,26
3514674.74474739,5405645.25745269,209.875344598472,255,143,0,26
3514690.64619297,5405659.41218895,211.387612598472,255,143,0,26
3514710.24682525,5405676.99059483,213.306832598472,255,155,0,26
3514731.39960641,5405696.10699332,215.407540598472,255,163,0,26
3514752.02999829,5405714.93095365,217.447518598472,255,171,0,26
3514757.1929526,5405719.67233089,217.951241598472,255,175,0,26
3514767.42700804,5405729.10744052,218.936166598472,255,179,0,26
3514787.51394593,5405747.76566917,220.795144598472,255,187,0,26
3514793.45702994,5405753.32135765,221.322671598472,255,187,0,26
3514805.21216398,5405764.3752539,222.332620598472,255,195,0,26
3514826.62786866,5405784.70509712,224.028237598472,255,203,0,26
3514830.92816683,5405788.81273698,224.342690598472,255,203,0,26
3514839.48837324,5405797.01869703,224.941873598472,255,207,0,26
3514856.36191387,5405813.32047112,226.016885598472,255,207,0,26
3514878.8548533,5405835.26823122,227.214883598472,255,211,0,26
3514885.2799225,5405841.58282206,227.498452598472,255,211,0,26
3514898.03702686,5405854.1752271,227.984292598472,255,211,0,26
3514909.87328727,5405865.91102178,228.340554598472,255,215,0,26
3514914.03341566,5405870.04559534,228.443826598472,255,211,0,26
3514922.33483513,5405878.31076851,228.616769598472,255,211,0,26
3514925.4608835,5405881.42783663,228.670388598472,255,211,0,26
3514931.69917044,5405887.65783628,228.758584598472,255,215,0,26
3514937.46098762,5405893.42241118,228.817483598472,255,215,0,26
3514946.6045147,5405902.587703,228.865029598472,255,211,0,26
3514958.94970815,5405914.98710325,228.837930598472,255,215,0,26
3514968.43989432,5405924.53562574,228.747933598472,255,235,0,26
3514976.56298853,5405932.7194887,228.628579598472,255,247,0,26
3514984.94296757,5405941.16852378,228.466561598472,255,247,0,26
3514996.26357743,5405952.58788818,228.188455598472,227,255,28,26
3515014.66906489,5405971.14598343,227.607125598472,207,255,48,26
3515021.57009474,5405978.09914119,227.345620598472,191,255,64,26
3515034.37828756,5405990.98640269,226.813790598472,163,255,92,26
3515050.57907973,5406007.26418464,226.071542598472,151,255,104,26
3515064.16688606,5406020.88480073,225.405099598472,131,255,124,26
3515089.38415236,5406046.03301098,224.126229598472,68,255,187,26
3515112.78945752,5406069.20352841,222.955117598472,48,255,207,26
3515119.0293001,5406075.3532573,222.656320598472,36,255,219,26
3515130.22992808,5406086.36364527,222.145883598472,36,255,219,26
3515135.68479728,5406091.71148679,221.912087598472,56,255,199,26
3515147.22086258,5406102.97685747,221.458596598472,44,255,211,26
3515149.37809687,5406105.07608072,221.380349598472,48,255,207,26
3515153.78438328,5406109.35739308,221.227822598472,52,255,203,26
3515163.02304451,5406118.30533442,220.941506598472,56,255,199,26
3515164.76076649,5406119.98367358,220.892800598472,60,255,195,26
3515168.26937377,5406123.36729266,220.799630598472,60,255,195,26
3515175.40638636,5406130.22740224,220.632028598472,48,255,207,26
3515191.40191957,5406145.50615544,220.365273598472,76,255,179,26
3515195.57256972,5406149.47068396,220.321542598472,56,255,199,26
3515204.31041549,5406157.74828808,220.267434598472,80,255,175,26
3515212.88718941,5406165.83202472,220.264871598472,72,255,183,26
3515215.33358089,5406168.13029147,220.273141598472,84,255,171,26
3515220.3661942,5406172.84940192,220.302834598472,84,255,171,26
3515231.18219852,5406182.9538164,220.427407598472,92,255,163,26
3515232.91111702,5406184.56430866,220.455300598472,84,255,171,26
3515236.50086481,5406187.90477302,220.520516598472,120,255,135,26
3515244.33203705,5406195.17694907,220.698281598472,131,255,124,26
3515247.71807444,5406198.314396,220.789864598472,143,255,112,26
3515254.64567736,5406204.71823078,221.002816598472,128,255,128,26
3515258.1069792,5406207.9109169,221.122201598472,120,255,135,26
3515265.47031545,5406214.69455287,221.398049598472,183,255,72,26
3515272.49546375,5406221.16312328,221.673135598472,223,255,32,26
3513677.44849205,5404618.34453894,226.207314598472,0,195,255,27
3513679.99863023,5404620.97340639,226.209451598472,0,203,255,27
3513685.23443775,5404626.60730088,226.219583598472,0,227,255,27
3513696.50429855,5404639.6411244,226.234475598472,36,255,219,27
3513706.38341467,5404651.77449694,226.213143598472,84,255,171,27
3513725.30111615,5404675.88328143,226.083566598472,151,255,104,27
3513745.81653247,5404702.6338805,225.870522598472,211,255,44,27
3513769.18402864,5404733.43670347,225.569283598472,255,251,0,27
3513788.95471303,5404759.64695274,225.274667598472,255,219,0,27
3513813.50647164,5404792.26933116,224.852364598472,255,191,0,27
3513841.13369926,5404828.96982774,224.265023598472,255,163,0,27
3513863.86452356,5404859.1152606,223.631326598472,255,147,0,27
3513887.98038619,5404891.03554563,222.727212598472,255,131,0,27
3513908.40517263,5404917.9686136,221.736276598472,255,120,0,27
3513931.63957009,5404948.38697554,220.346353598472,255,104,0,27
3513951.55370523,5404974.17548512,218.946542598472,255,92,0,27
3513971.32801001,5404999.49719816,217.411050598472,255,76,0,27
3513987.19682261,5405019.59207686,216.111520598472,255,68,0,27
3514007.33676523,5405044.74529342,214.430123598472,255,56,0,27
3514028.82514634,5405071.09261535,212.660012598472,255,44,0,27
3514051.19637148,5405097.95300689,210.918221598472,255,24,0,27
3514070.50250086,5405120.60338364,209.553811598472,255,16,0,27
3514092.96366998,5405146.23893895,208.191506598472,255,12,0,27
3514115.3739062,5405171.01495647,207.074807598472,255,4,0,27
3514136.17002977,5405193.27397084,206.225015598472,255,0,0,27
3514154.74573906,5405212.54919258,205.591256598472,255,0,0,27
3514178.12980981,5405236.07896975,204.914742598472,251,0,0,27
3514199.03210546,5405256.49891959,204.388650598472,255,0,0,27
3514223.62426108,5405279.88436919,203.850442598472,255,0,0,27
3514248.61745231,5405303.02588818,203.373818598472,255,4,0,27
3514272.45501892,5405324.55639164,202.959084598472,255,8,0,27
3514297.59736725,5405346.7125149,202.546456598472,255,12,0,27
3514325.24082298,5405370.47171994,202.122903598472,255,16,0,27
3514353.43894741,5405394.18551458,201.732095598472,255,16,0,27
3514380.66687183,5405416.73162844,201.428658598472,255,16,0,27
3514403.37422725,5405435.40452955,201.274301598472,255,16,0,27
3514418.76950459,5405448.06944133,201.239510598472,255,12,0,27
3514440.72658436,5405466.23894605,201.316110598472,255,12,0,27
3514463.52490906,5405485.2728181,201.557168598472,255,16,0,27
3514486.24606721,5405504.38248493,201.948708598472,255,20,0,27
3514513.87381102,5405527.72511922,202.638253598472,255,28,0,27
3514544.97131367,5405554.11940011,203.735085598472,255,32,0,27
3514570.24037554,5405575.70169207,204.915658598472,255,36,0,27
3514593.99180947,5405596.10231668,206.282144598472,255,44,0,27
3514620.68094682,5405619.14336286,208.103097598472,255,52,0,27
3514642.96878993,5405638.52025948,209.846810598472,255,64,0,27
3514670.75950064,5405662.87107955,212.253182598472,255,80,0,27
3514693.96265105,5405683.37941774,214.400674598472,255,88,0,27
3514712.43444392,5405699.83208134,216.161141598472,255,100,0,27
3514736.59657255,5405721.54350514,218.469949598472,255,112,0,27
3514759.78003711,5405742.6204986,220.632455598472,255,131,0,27
3514787.26708788,5405767.94479257,223.045388598472,255,143,0,27
3514814.65383556,5405793.59519713,225.196664598472,255,151,0,27
3514840.69819052,5405818.39969691,226.937753598472,255,155,0,27
3514862.84688915,5405839.78846789,228.139230598472,255,159,0,27
3514888.49453599,5405864.89024243,229.167184598472,255,159,0,27
3514914.62191943,5405890.7904466,229.785958598472,255,159,0,27
3514938.12890655,5405914.32194204,229.968606598472,255,155,0,27
3514961.37693703,5405937.72224089,229.798318598472,255,139,0,27
3514983.06609404,5405959.60578156,229.348702598472,255,128,0,27
3515006.54114115,5405983.33425574,228.596719598472,255,116,0,27
3515030.58709213,5406007.64501821,227.590829598472,255,100,0,27
3515053.97080933,5406031.23279228,226.461007598472,255,92,0,27
3515081.58492012,5406058.93737032,225.047616598472,255,76,0,27
3515105.49414494,5406082.72539703,223.854318598472,255,64,0,27
3515124.85412049,5406101.83574976,222.977670598472,255,60,0,27
3515145.98118418,5406122.51430975,222.185647598472,255,52,0,27
3515177.28343667,5406152.7634964,221.446664598472,255,52,0,27
3515205.55734173,5406179.66048071,221.284493598472,255,56,0,27
3515228.44561042,5406201.14454847,221.542916598472,255,64,0,27
3515257.03855499,5406227.73218063,222.341195598472,255,76,0,27
3515261.6209322,5406231.97274243,222.509011598472,255,80,0,27
3513665.49707223,5404634.54205013,226.477181598472,24,255,231,28
3513672.30505389,5404641.74397512,226.515603598472,36,255,219,28
3513686.10105368,5404657.439292,226.638223598472,72,255,183,28
3513710.04186495,5404686.91474119,226.711617598472,151,255,104,28
3513733.8229903,5404717.36918679,226.596383598472,219,255,36,28
3513754.18304112,5404743.71684813,226.400918598472,255,247,0,28
3513778.53541683,5404775.36195548,226.095590598472,255,207,0,28
3513801.10603901,5404804.78715766,225.766885598472,255,179,0,28
3513828.26732569,5404840.30080378,225.287606598472,255,155,0,28
3513849.41198927,5404868.00036136,224.798013598472,255,139,0,28
3513873.90039818,5404900.10985402,224.024209598472,255,120,0,28
3513898.62669195,5404932.4979609,222.982278598472,255,104,0,28
3513919.76134997,5404960.0573487,221.863503598472,255,88,0,28
3513941.17998206,5404987.75880839,220.512277598472,255,72,0,28
3513964.14265253,5405017.11789609,218.875894598472,255,52,0,28
3513981.30571096,5405038.78771373,217.577462598472,255,40,0,28
3514000.42538334,5405062.5985305,216.118600598472,255,24,0,28
3514020.68737967,5405087.41942808,214.615304598472,255,8,0,28
3514039.86678844,5405110.47376787,213.270455598472,251,0,0,28
3514061.24606297,5405135.57330089,211.929727598472,239,0,0,28
3514086.39599856,5405164.18005525,210.629189598472,231,0,0,28
3514105.94259374,5405185.68535036,209.814126598472,223,0,0,28
3514128.70915521,5405209.91377025,209.049722598472,219,0,0,28
3514148.96096919,5405230.72214798,208.518319598472,219,0,0,28
3514171.73891508,5405253.43795332,208.030801598472,211,0,0,28
3514191.59660896,5405272.75253263,207.658181598472,215,0,0,28
3514215.31540992,5405295.29121479,207.259866598472,215,0,0,28
3514240.30721522,5405318.50938415,206.874215598472,219,0,0,28
3514260.76704587,5405337.12065384,206.571481598472,223,0,0,28
3514284.52210727,5405358.27101669,206.215218598472,223,0,0,28
3514309.52668292,5405380.00143338,205.823098598472,227,0,0,28
3514331.44561427,5405398.64515927,205.464089598472,227,0,0,28
3514350.05757692,5405414.22947453,205.159890598472,227,0,0,28
3514369.27341583,5405430.13005744,204.863778598472,223,0,0,28
3514386.7225131,5405444.46311896,204.629891598472,219,0,0,28
3514399.85077073,5405455.23217139,204.491921598472,215,0,0,28
3514416.21918963,5405468.72140704,204.385293598472,215,0,0,28
3514430.78876423,5405480.82647409,204.364236598472,219,0,0,28
3514451.61958553,5405498.30026353,204.457040598472,219,0,0,28
3514468.23952938,5405512.32724681,204.620065598472,223,0,0,28
3514492.79733375,5405533.07330722,205.005044598472,231,0,0,28
3514513.52854492,5405550.56729869,205.483926598472,243,0,0,28
3514537.93719926,5405571.16833858,206.251656598472,247,0,0,28
3514566.01016579,5405594.95516321,207.447640598472,247,0,0,28
3514589.925599,5405615.28085571,208.737802598472,255,16,0,28
3514615.28200977,5405636.89249967,210.367349598472,255,20,0,28
3514638.53245148,5405656.79696866,212.078744598472,255,48,0,28
3514668.89040528,5405682.98270962,214.567056598472,255,56,0,28
3514689.09870392,5405700.61083218,216.350289598472,255,64,0,28
3514712.92955302,5405721.60254856,218.506722598472,255,96,0,28
3514738.28492434,5405744.18403897,220.794900598472,255,112,0,28
3514762.32241125,5405765.87164034,222.886514598472,255,131,0,28
3514786.83981861,5405788.30363424,224.874185598472,255,143,0,28
3514814.19514954,5405813.79694088,226.843484598472,255,151,0,28
3514839.80307819,5405838.10701746,228.382363598472,255,155,0,28
3514863.81622649,5405861.24284423,229.511025598472,255,159,0,28
3514890.09588536,5405886.94520699,230.351357598472,255,151,0,28
3514915.72521814,5405912.38292797,230.749398598472,255,143,0,28
3514932.21258654,5405928.89411173,230.790414598472,255,143,0,28
3514956.50401671,5405953.34401867,230.550607598472,255,124,0,28
3514979.51933835,5405976.60136882,230.009927598472,255,112,0,28
3515005.02162524,5406002.45962741,229.112008598472,255,100,0,28
3515029.18771367,5406026.98031574,228.039987598472,255,84,0,28
3515055.49292031,5406053.58659431,226.724648598472,255,64,0,28
3515080.91337374,5406079.12133034,225.415872598472,255,44,0,28
3515107.32284328,5406105.39891032,224.149880598472,255,24,0,28
3515130.69414369,5406128.42044743,223.202218598472,255,20,0,28
3515156.06314802,5406153.12136314,222.455758598472,255,12,0,28
3515184.8463326,5406180.75894988,222.050698598472,255,8,0,28
3515212.65257845,5406207.07329942,222.149728598472,255,12,0,28
3515239.87429448,5406232.5275879,222.728646598472,255,28,0,28
3515250.81926094,5406242.70951543,223.058724598472,255,36,0,28
3513659.929469,5404657.53631412,226.600015598472,84,255,171,29
3513682.27618582,5404683.07157341,226.911080598472,124,255,131,29
3513701.54657802,5404706.64432853,227.052560598472,183,255,72,29
3513722.45387292,5404732.91880432,227.053048598472,231,255,24,29
3513745.59055529,5404762.26683994,226.907021598472,255,231,0,29
3513767.32666419,5404789.98090028,226.676888598472,255,199,0,29
3513789.4969508,5404818.38601607,226.392526598472,255,175,0,29
3513812.98304999,5404848.62553656,226.034127598472,255,151,0,29
3513831.07883175,5404872.01357418,225.688485598472,255,139,0,29
3513853.83952424,5404901.51077398,225.128823598472,255,120,0,29
3513879.45125005,5404934.76464118,224.293282598472,255,104,0,29
3513900.75163975,5404962.3979075,223.394265598472,255,88,0,29
3513921.36321553,5404989.03957677,222.327554598472,255,72,0,29
3513944.05830971,5405018.13073463,220.945229598472,255,52,0,29
3513963.91045987,5405043.27963784,219.613870598472,255,36,0,29
3513983.82494857,5405068.18045971,218.241616598472,255,20,0,29
3514006.15284928,5405095.62659729,216.732278598472,255,0,0,29
3514028.19969625,5405122.14811497,215.336831598472,243,0,0,29
3514055.57694749,5405154.06804645,213.858010598472,227,0,0,29
3514078.12184513,5405179.45725283,212.875070598472,219,0,0,29
3514099.71501946,5405202.98391166,212.128610598472,215,0,0,29
3514127.36295825,5405231.89208443,211.427682598472,211,0,0,29
3514150.14212743,5405254.76860808,211.000985598472,203,0,0,29
3514167.81341179,5405272.05457581,210.729562598472,199,0,0,29
3514190.73464579,5405294.062242,210.414926598472,195,0,0,29
3514208.14956151,5405310.50385352,210.195870598472,199,0,0,29
3514231.80242477,5405332.47077621,209.909371598472,199,0,0,29
3514253.57357788,5405352.3156856,209.638131598472,203,0,0,29
3514275.22682801,5405371.65563589,209.341927598472,207,0,0,29
3514298.45363114,5405391.92971667,208.971902598472,211,0,0,29
3514318.11520188,5405408.72039145,208.622750598472,207,0,0,29
3514338.84019758,5405426.10562283,208.230630598472,207,0,0,29
3514352.95126293,5405437.78186498,207.953256598472,203,0,0,29
3514367.25377744,5405449.49798087,207.671121598472,203,0,0,29
3514380.9603565,5405460.63784717,207.409066598472,195,0,0,29
3514396.14070873,5405472.97872727,207.152108598472,191,0,0,29
3514410.44735982,5405484.73696551,206.977426598472,191,0,0,29
3514424.84861472,5405496.73067739,206.880105598472,191,0,0,29
3514440.69482112,5405510.03398638,206.850991598472,195,0,0,29
3514457.30492204,5405524.01626637,206.894875598472,203,0,0,29
3514478.69645781,5405541.99034093,207.056375598472,223,0,0,29
3514500.78560391,5405560.46178731,207.362130598472,251,0,0,29
3514523.22399006,5405579.15090945,207.842874598472,255,16,0,29
3514545.86228236,5405597.96399449,208.529275598472,255,28,0,29
3514567.01610296,5405615.58918255,209.365487598472,255,28,0,29
3514591.85235891,5405636.33920983,210.598062598472,255,48,0,29
3514616.91667094,5405657.28103275,212.100625598472,255,76,0,29
3514644.63677704,5405680.62522268,214.053811598472,255,76,0,29
3514673.14409098,5405704.98657157,216.321420598472,255,84,0,29
3514700.08441387,5405728.3198862,218.590981598472,255,112,0,29
3514726.19609246,5405751.23681393,220.821328598472,255,124,0,29
3514754.54543874,5405776.52744255,223.180642598472,255,143,0,29
3514778.95029591,5405798.66457999,225.083291598472,255,155,0,29
3514803.76895197,5405821.57356691,226.808846598472,255,163,0,29
3514828.49921261,5405844.81054531,228.260293598472,255,163,0,29
3514853.38070925,5405868.5461047,229.416116598472,255,167,0,29
3514877.2952798,5405891.70937429,230.198678598472,255,159,0,29
3514904.52217185,5405918.5050302,230.666207598472,255,147,0,29
3514923.41310226,5405937.3006709,230.724954598472,255,143,0,29
3514947.87544722,5405961.82204513,230.485513598472,255,124,0,29
3514971.88600751,5405986.02526373,229.926827598472,255,112,0,29
3514997.54002537,5406011.97138741,229.023934598472,255,100,0,29
3515022.32087951,5406037.0609078,227.922311598472,255,80,0,29
3515048.78196784,5406063.75918803,226.599038598472,255,60,0,29
3515074.58065976,5406089.60898963,225.274362598472,255,40,0,29
3515100.99755392,5406115.84599582,224.016061598472,255,24,0,29
3515124.34296007,5406138.80573179,223.073586598472,255,12,0,29
3515146.80516157,5406160.66475707,222.387155598472,255,0,0,29
3515172.75870987,5406185.61391675,221.939645598472,247,0,0,29
3515199.9023896,5406211.36237581,221.902169598472,251,0,0,29
3515226.12973672,5406235.96110044,222.296700598472,255,4,0,29
3515242.36418716,5406251.11555842,222.675637598472,255,16,0,29
3513646.70971882,5404672.33186591,226.387673598472,151,255,104,30
3513668.71478992,5404696.90745401,226.816476598472,151,255,104,30
3513690.68084995,5404723.11131812,227.128427598472,203,255,52,30
3513711.09251956,5404748.1492197,227.218728598472,251,255,4,30
3513733.02491423,5404775.40666584,227.155251598472,255,223,0,30
3513755.06779434,5404803.01801185,226.972543598472,255,195,0,30
3513778.33895428,5404832.34412715,226.701638598472,255,167,0,30
3513803.93549851,5404864.79386546,226.334542598472,255,143,0,30
3513827.11413353,5404894.35372905,225.921456598472,255,128,0,30
3513852.2566445,5404926.59044436,225.345193598472,255,108,0,30
3513876.07299083,5404957.24445671,224.621591598472,255,92,0,30
3513897.17346024,5404984.41852081,223.798806598472,255,76,0,30
3513920.06691202,5405013.797457,222.705056598472,255,56,0,30
3513945.87147292,5405046.60335084,221.260537598472,255,36,0,30
3513967.19844277,5405073.3630928,219.968362598472,255,20,0,30
3513989.44279174,5405100.80923038,218.616555598472,255,0,0,30
3514012.67718213,5405128.84180697,217.297982598472,243,0,0,30
3514036.1475694,5405156.40118063,216.143411598472,227,0,0,30
3514065.12996717,5405189.2257138,215.016763598472,219,0,0,30
3514088.50713656,5405214.62338425,214.341439598472,211,0,0,30
3514114.24402028,5405241.36051293,213.806191598472,207,0,0,30
3514137.24571597,5405264.24687951,213.460153598472,199,0,0,30
3514154.36594493,5405280.82953762,213.253396598472,195,0,0,30
3514171.71837363,5405297.40304577,213.073281598472,191,0,0,30
3514192.53831963,5405317.04527714,212.880319598472,191,0,0,30
3514214.97152268,5405337.94411504,212.678781598472,191,0,0,30
3514235.27909203,5405356.60303665,212.481240598472,195,0,0,30
3514258.73566951,5405377.7618565,212.204507598472,199,0,0,30
3514280.07230551,5405396.56526831,211.883248598472,203,0,0,30
3514296.64322565,5405410.84982938,211.579019598472,203,0,0,30
3514317.26429079,5405428.26648459,211.136483598472,199,0,0,30
3514333.25775218,5405441.53198458,210.755746598472,199,0,0,30
3514346.56468155,5405452.402026,210.409951598472,195,0,0,30
3514361.15722298,5405464.0967307,209.990579598472,191,0,0,30
3514372.92633654,5405473.36921991,209.625497598472,183,0,0,30
3514382.70377777,5405481.04294776,209.318765598472,171,0,0,30
3514392.29494587,5405488.6505682,209.025979598472,167,0,0,30
3514405.28683089,5405499.18863713,208.679666598472,167,0,0,30
3514418.30909322,5405509.95664304,208.410592598472,187,0,0,30
3514434.04721835,5405523.07178385,208.161599598472,219,0,0,30
3514451.16262485,5405537.33943092,207.962594598472,251,0,0,30
3514471.67148629,5405554.299281,207.805978598472,255,48,0,30
3514500.8348044,5405578.28705831,207.811929598472,255,52,0,30
3514522.64480596,5405596.25526388,208.063302598472,255,40,0,30
3514545.30536505,5405614.98807107,208.540109598472,255,48,0,30
3514566.62836096,5405632.65883217,209.189858598472,255,52,0,30
3514591.60100366,5405653.46445219,210.251779598472,255,52,0,30
3514622.35635148,5405679.24173998,211.952004598472,255,80,0,30
3514659.23777547,5405710.55814875,214.443826598472,255,80,0,30
3514690.74666577,5405737.80816319,216.808663598472,255,92,0,30
3514723.92181785,5405767.02068886,219.358407598472,255,108,0,30
3514756.44924597,5405796.21939767,221.786599598472,255,124,0,30
3514789.86090405,5405826.81126947,224.008065598472,255,139,0,30
3514820.58810902,5405855.50588186,225.714913598472,255,143,0,30
3514851.35934553,5405884.75794187,227.012765598472,255,143,0,30
3514882.30458687,5405914.68947493,227.782083598472,255,131,0,30
